product_id,product_name,brand_id,brand_name,loves_count,price_usd,primary_category,secondary_category,rating,is_recommended,review_text,review_title,skin_tone,eye_color,skin_type,hair_color
P504203,Clarifying Cleanse + Hydrate Duo,6041,Tatcha,9900,27,Skincare,Value & Gift Sets,5,1,I use this product every once in awhile when my skin feels icky and I absolutely love this product! I have oily/combo skin so I would recommend this 100%,Love,mediumTan,brown,combination,blonde
P501323,Overnight Recovery Duo,6041,Tatcha,15655,88,Skincare,Value & Gift Sets,5,1,"After using a sample of the cream, I had to have it! This cream is super moisturizing and soothing, much better than the Silk Cream for a lot less money. Not greasy or heavy, just right for my winter-parched skin in the evening. Doesn�t pill on top of serums. My skin looks and feels so much better in the morning. I have wanted to try the lip mask, and this set was a super buy.","Super products, great value!",fair,green,combination,blonde
P504303,Strengthening Nighttime Ritual Set,6041,Tatcha,5528,95,Skincare,Value & Gift Sets,5,1,This is an amazing hydration night set if you have dry skin or for winter months.  My skin is supple and soft when I wake up. Highly recommend if you need deep hydration.,Deep hydration for gorgeous supple ski,lightMedium,brown,combination,brown
P454795,Mini The Dewy Skin Cream,6041,Tatcha,0,22,Skincare,Mini Size,4,1,"personally this works amazing for me and i have extremely dry skin. my only issue is the pricing so obviously i got the cheapest mini one but there�s not much product. it�s definitely worth it for hydration, it�s not long lasting though, typically this isn�t a product that will strengthen your skins hydration in the long run. for the price, it�s not so worth it but it definitely works!",decent,lightMedium,brown,dry,brown
P455364,Oat Cleansing Balm,6285,The INKEY List,127819,11.99,Skincare,Cleansers,5,1,"i love to use this for the first step in my double cleansing routine, as well as a hydrating mask! my skin never feels stripped after cleansing with this, and it takes off my makeup so well. my favorite way to use this is for a mask though, if i ever pick at my skin i put this on right after and it soothes the areas, as well as makes them less red.",couldn�t live without this,fair,hazel,combination,brown
P478030,Mini Oat Cleansing Balm,6285,The INKEY List,40474,5.99,Skincare,Cleansers,5,1,"i love to use this for the first step in my double cleansing routine, as well as a hydrating mask! my skin never feels stripped after cleansing with this, and it takes off my makeup so well. my favorite way to use this is for a mask though, if i ever pick at my skin i put this on right after and it soothes the areas, as well as makes them less red.",couldn�t live without this,fair,hazel,combination,brown
P443845,Hyaluronic Acid Hydrating Serum,6285,The INKEY List,169217,9.99,Skincare,Treatments,4,1,Used this after my RF microneedling before applying my moisturizer. Helped tremendously in retaining moisture during the healing process.,Good after Microneedling,lightMedium,brown,combination,black
P443840,Caffeine Eye Cream,6285,The INKEY List,174319,10.99,Skincare,Eye Care,5,1,I�ve been using this eye cream for about 8 months now and my eyes have never looked better. My wrinkles have smoothed. Especially my crows feet.,I�m 35 but look 25,lightMedium,brown,combination,black
P443833,Salicylic Acid Acne + Pore Cleanser,6285,The INKEY List,150051,11.99,Skincare,Cleansers,5,1,This cleanser got me through the worst maskne and breakouts for the last 3 years. I�ve used it on my body and scalp and it helps a lot with getting rid of oils and sweat. It�s perfect for those hot humid summer months unfortunately too drying during the winter months to continually use. Highly recommend if you�ve got oily skin.,Solid cleanser!,fair,brown,oily,black
P443842,Retinol Anti-Aging Serum,6285,The INKEY List,200087,12.99,Skincare,Treatments,5,1,Great product for anti-aging Also great for dark spots,Must have product in my nighttime skincare routine,lightMedium,hazel,combination,brown
P448802,Brighten-i Eye Cream,6285,The INKEY List,87730,12.99,Skincare,Eye Care,3,1,better for day of use. has a more instant effect than long term,works decent,deep,brown,oily,black
P446942,Niacinamide Oil Control Serum,6285,The INKEY List,80563,9.99,Skincare,Treatments,5,1,This made my skin feel less oil and reduced my blackheads a lot. I thought it would be bigger but great for the price,A nice product,light,blue,combination,blonde
P443830,Polyglutamic Acid Hydrating Serum,6285,The INKEY List,48143,14.99,Skincare,Treatments,4,1,Seems to keep my skin very hydrated. People saying it�s not good for dry skin should be applying it to damp skin not directly on your dry skin. I didn�t think it had a strong chemical smell at all and I�m pretty sensitive to smells. My only issue is that the bottle seemed like it wasn�t full when I got it.,Good Hydrator,mediumTan,brown,oily,brown
P467655,Succinic Acid Acne Treatment,6285,The INKEY List,67403,9.99,Skincare,Treatments,5,1,I�m really confused by all the negative reviews as this product is a holy grail in my routine. It really helps shrink active breakouts and diminish redness better than any spot treatment I�ve tried. I find it works best when applied in a really thin layer.,Only spot treatment that works,lightMedium,brown,oily,brown
P455369,Peptide Moisturizer,6285,The INKEY List,69215,15.99,Skincare,Moisturizers,4,1,my favourite moisturizer not a fan of the price increase and the new packaging.new packaging popped open when getting product out,gonna have to cut open to get all product,medium,blue,normal,brunette
P455368,15% Vitamin C and EGF Brightening Serum,6285,The INKEY List,87389,15.99,Skincare,Treatments,3,1,"This is a good vitamin C serum, but it isn�t the best I�ve tried. I would repurchase again solely for the price point, except the packaging on this product is pretty bad and leaked everywhere, so I feel like a lot of product was wasted just because of the bad packaging. If they changed it, I�d buy again!","Basic, but effective.",porcelain,blue,dry,brunette
P455366,Retinol Eye Cream,6285,The INKEY List,76545,12.99,Skincare,Eye Care,4,1,Been using for a few weeks. I think I notice a sliiiight decrease in fine lines under my eyes. I like it because it seems to hydrate and it doesn�t cause milia around my eyes.,"No milia, slight decrease in wrinkles?",light,blue,combination,blonde
P443843,Q10 Antioxidant Serum,6285,The INKEY List,43585,9.99,Skincare,Treatments,5,1,"don�t underestimate the importance of antioxidants for the skin. It�s a beautifully moisturizing serum, and over time I have noticed a difference in my skins health based on daily pollutants. my fine lines are more filled in, and my skin is plump.",Plump & bright!,tan,brown,dry,black
P443846,Collagen Booster Firming Peptide Serum,6285,The INKEY List,66477,12.99,Skincare,Treatments,4,1,"I have been using the serum for 2 weeks and have had good results. It absorbs into the skin quickly without any sticky feeling and my skin feels and looks slightly firmer. Will need a bit more time to know for sure how effective it is but for the price, I am impressed.",Great serum!,fair,blue,normal,blonde
P479354,Omega Water Cream Moisturizer,6285,The INKEY List,42831,10.99,Skincare,Moisturizers,5,1,This is a good basic moisturizer.  No fragrance which is important. But doesn�t have any off-putting smells.   It�s a watery lotion but sinks in fast. I use this in the morning before sunscreen.  I sometimes use it at night when I�ve done a heavy face mask.  Happy with this purchase.,Good Everyday Moisturizer.,deep,brown,normal,black
P443841,Vitamin C Brightening Cream,6285,The INKEY List,31769,10.99,Skincare,Treatments,4,1,"It definitely works, it started lighting my acne scars. But it really drys out the skin. And then once your skin is dry it stings to apply. Sometimes I would apply too much and then my face would itch. Weird, no other reactions though. Could just be me. Like I said, it works, but probably not for sensitive skin.",Not for sensitive skin,fair,brown,combination,brown
P450614,Tranexamic Acid Hyperpigmentation Treatment,6285,The INKEY List,61536,15.99,Skincare,Treatments,5,1,Love this stuff.  I use it in the morning - it doesn�t cause any issues with sun sensitivity (altho I use 50 SPF sunscreen over it).  It soaks in really quickly so I can put moisturizer on sooner and also leaves a very matte finish.  The big reason to recommend this is that its made my skin glow and definitely has helped lighten my dark spots and at a fraction of the price of everything else I�ve used.,big results with small price tag,light,green,combination,brunette
P450262,Polyhydroxy Acid (PHA) Gentle Exfoliating Toner,6285,The INKEY List,43383,12.99,Skincare,Cleansers,3,1,I�ve used this product for over a year nd at first it worked beautifully but over time it has worn down my moisture barrier and I can no longer use it. I say it�s good to use for the first bottle but wouldn�t repurchase without giving your skin a break.,Really good at first but slowly damages skin,fair,gray,dry,blonde
P442871,Beta Hydroxy Acid (BHA) Blemish + Blackhead Serum,6285,The INKEY List,72805,12.99,Skincare,Treatments,4,1,This product worked so so well for me left my pores and blackheads looking and feeling almost nonexistent love love love just gotta be consistent ????,WORKED SO WELL FOR ME,lightMedium,green,combination,blonde
P447778,Bakuchiol Retinol Alternative Moisturizer,6285,The INKEY List,28723,12.99,Skincare,Treatments,3,1,I developed cystic acne after 3 weeks of use.  I  also used the vit c serum by Inkey along with it. so maybe the combination caused the breakout.,I got cystic acne after 3 weeks of use.,medium,brown,combination,brunette
